META,inlet_choked,full_system_choked_inlet_TheBetterOne_manualOutlet
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,148023,100,17,1868.58, 23.10,1067.13,NaN,NaN
DATA,149022,100,17,1781.69, 23.10,1068.31,NaN,NaN
DATA,150023,100,17,1765.40, 23.11,1068.89,NaN,NaN
DATA,151022,100,17,1874.01, 23.11,1069.32,NaN,NaN
DATA,152023,100,17,1922.88, 23.10,1070.16,NaN,NaN
DATA,153023,100,17,1901.16, 23.11,1070.63,NaN,NaN
DATA,154022,100,17,1933.75, 23.10,1071.10,NaN,NaN
DATA,155023,100,17,1906.59, 23.11,1071.73,NaN,NaN
DATA,156022,100,17,1906.59, 23.11,1071.85,NaN,NaN
DATA,157023,100,17,1906.59, 23.10,1073.52,NaN,NaN
DATA,158022,100,17,1955.47, 23.10,1074.49,NaN,NaN
DATA,159023,100,17,1928.32, 23.10,1074.70,NaN,NaN
DATA,160022,100,17,1874.01, 23.10,1076.15,NaN,NaN
DATA,161022,100,17,1928.32, 23.10,1076.69,NaN,NaN
DATA,162023,100,17,1960.90, 23.10,1077.85,NaN,NaN
DATA,163022,100,17,1933.75, 23.10,1078.19,NaN,NaN
DATA,164023,100,17,1950.04, 23.11,1079.43,NaN,NaN
DATA,165022,100,17,1825.13, 23.10,1080.34,NaN,NaN
DATA,166023,100,17,1955.47, 23.10,1080.69,NaN,NaN
DATA,167022,100,17,1971.76, 23.10,1081.10,NaN,NaN
DATA,168023,100,17,1998.91, 23.10,1081.77,NaN,NaN
DATA,169023,100,17,1988.05, 23.11,1083.17,NaN,NaN
DATA,170022,100,17,1998.91, 23.10,1083.84,NaN,NaN
DATA,171023,100,17,1988.05, 23.10,1084.38,NaN,NaN
DATA,172022,100,17,2031.50, 23.10,1085.73,NaN,NaN
DATA,173023,100,17,2009.78, 23.10,1087.67,NaN,NaN
DATA,174022,100,17,2042.36, 23.10,1087.97,NaN,NaN
DATA,175023,100,17,2020.64, 23.10,1088.47,NaN,NaN
DATA,176022,100,17,2020.64, 23.10,1088.40,NaN,NaN
DATA,177022,100,17,2047.79, 23.10,1090.45,NaN,NaN
DATA,178023,100,17,2058.65, 23.10,1092.06,NaN,NaN
DATA,179022,100,17,2036.93, 23.10,1094.11,NaN,NaN
DATA,180023,100,17,2042.36, 23.10,1095.12,NaN,NaN
DATA,181022,100,17,1988.05, 23.10,1096.49,NaN,NaN
DATA,182023,100,17,2058.65, 23.10,1097.72,NaN,NaN
DATA,183022,100,17,2085.80, 23.10,1097.62,NaN,NaN
DATA,184023,100,17,2096.67, 23.10,1096.59,NaN,NaN
DATA,185023,100,17,2102.10, 23.10,1096.69,NaN,NaN
DATA,186022,100,17,2107.53, 23.10,1096.93,NaN,NaN
DATA,187023,100,17,2123.82, 23.10,1096.56,NaN,NaN
DATA,188022,100,17,2145.54, 23.10,1095.11,NaN,NaN
DATA,189023,100,17,2112.96, 23.10,1095.39,NaN,NaN
DATA,190022,100,17,2102.10, 23.10,1095.66,NaN,NaN
DATA,191023,100,17,2102.10, 23.10,1096.24,NaN,NaN
DATA,192022,100,17,2112.96, 23.10,1096.96,NaN,NaN
DATA,193022,100,17,2102.10, 23.10,1096.66,NaN,NaN
DATA,194023,100,17,2205.28, 23.10,1097.23,NaN,NaN
DATA,195022,100,17,2096.67, 23.10,1097.60,NaN,NaN
DATA,196023,100,17,2015.21, 23.09,1098.11,NaN,NaN
DATA,197022,100,17,1971.76, 23.09,1098.15,NaN,NaN
DATA,198023,100,17,2020.64, 23.09,1098.22,NaN,NaN
DATA,199022,100,17,2140.11, 23.09,1099.43,NaN,NaN
DATA,200023,100,17,2210.71, 23.09,1099.70,NaN,NaN
DATA,201023,100,17,2145.54, 23.09,1100.92,NaN,NaN
DATA,202022,100,17,2161.83, 23.10,1100.86,NaN,NaN
DATA,203023,100,17,2156.40, 23.10,1101.62,NaN,NaN
DATA,204022,100,17,2140.11, 23.09,1102.65,NaN,NaN
DATA,205023,100,17,2161.83, 23.10,1104.36,NaN,NaN
DATA,206022,100,17,2118.39, 23.09,1104.89,NaN,NaN
DATA,207023,100,17,2150.97, 23.09,1106.12,NaN,NaN
DATA,208022,100,17,2183.56, 23.10,1106.65,NaN,NaN
DATA,209022,100,17,2205.28, 23.09,1106.57,NaN,NaN
DATA,210023,100,17,2178.13, 23.09,1106.39,NaN,NaN
DATA,211022,100,17,2210.71, 23.09,1106.90,NaN,NaN
DATA,212023,100,17,2205.28, 23.09,1107.43,NaN,NaN
DATA,213022,100,17,2156.40, 23.09,1107.53,NaN,NaN
DATA,214023,100,17,2118.39, 23.09,1108.43,NaN,NaN
DATA,215022,100,17,2178.13, 23.09,1109.24,NaN,NaN
DATA,216023,100,17,2254.15, 23.09,1109.57,NaN,NaN
DATA,217023,100,17,2172.69, 23.09,1110.19,NaN,NaN
DATA,218022,100,17,2243.29, 23.09,1111.41,NaN,NaN
DATA,219023,100,17,2248.72, 23.09,1112.04,NaN,NaN
DATA,220022,100,17,2123.82, 23.09,1112.74,NaN,NaN
DATA,221023,100,17,2248.72, 23.09,1113.66,NaN,NaN
DATA,222022,100,17,2243.29, 23.09,1114.64,NaN,NaN
DATA,223023,100,17,2270.45, 23.09,1115.70,NaN,NaN
DATA,224022,100,17,2183.56, 23.09,1116.16,NaN,NaN
DATA,225022,100,17,2254.15, 23.09,1116.48,NaN,NaN
DATA,226023,100,17,2259.59, 23.09,1116.43,NaN,NaN
DATA,227022,100,17,2270.45, 23.09,1117.25,NaN,NaN
DATA,228023,100,17,2357.34, 23.09,1117.92,NaN,NaN
DATA,229022,100,17,2123.82, 23.10,1118.49,NaN,NaN
DATA,230023,100,17,2275.88, 23.09,1118.53,NaN,NaN
DATA,231022,100,17,2275.88, 23.09,1118.84,NaN,NaN
DATA,232023,100,17,2281.31, 23.09,1120.32,NaN,NaN
DATA,233023,100,17,2286.74, 23.08,1121.27,NaN,NaN
DATA,234022,100,17,2232.43, 23.09,1122.71,NaN,NaN
DATA,235023,100,17,2292.17, 23.09,1123.28,NaN,NaN
DATA,236022,100,17,2297.60, 23.09,1123.69,NaN,NaN
DATA,237023,100,17,2292.17, 23.09,1125.01,NaN,NaN
DATA,238022,100,17,2297.60, 23.09,1125.56,NaN,NaN
DATA,239023,100,17,2303.03, 23.09,1126.11,NaN,NaN
DATA,240022,100,17,2313.89, 23.09,1126.89,NaN,NaN
DATA,241022,100,17,2351.91, 23.09,1127.86,NaN,NaN
DATA,242023,100,17,2150.97, 23.09,1129.02,NaN,NaN
DATA,243022,100,17,2319.32, 23.09,1130.44,NaN,NaN
DATA,244023,100,17,2335.61, 23.09,1131.72,NaN,NaN
DATA,245022,100,17,2313.89, 23.08,1132.75,NaN,NaN
DATA,246023,100,17,2319.32, 23.09,1133.57,NaN,NaN
