META,inlet_choked,yes - Leakage test
DATA,ts_ms,diaphragm_pct,piston_pct,mpx_pressure_hPa,bmp_temp_C,bmp_pressure_hPa,dht_temp_C,dht_humidity
DATA,92022,0,0,2074.94, 23.41,1011.60,NaN,NaN
DATA,93023,0,0,2074.94, 23.40,1011.50,NaN,NaN
DATA,94022,0,0,2074.94, 23.40,1011.54,NaN,NaN
DATA,95023,0,0,2074.94, 23.41,1011.52,NaN,NaN
DATA,96022,0,0,2069.51, 23.40,1011.53,NaN,NaN
DATA,97022,0,0,2074.94, 23.41,1011.51,NaN,NaN
DATA,98023,0,0,2069.51, 23.41,1011.50,NaN,NaN
DATA,99022,0,0,2074.94, 23.41,1011.49,NaN,NaN
DATA,100023,0,0,2074.94, 23.40,1011.50,NaN,NaN
DATA,101022,0,0,2069.51, 23.41,1011.50,NaN,NaN
DATA,102023,0,0,2074.94, 23.41,1011.57,NaN,NaN
DATA,103022,0,0,2069.51, 23.41,1011.51,NaN,NaN
DATA,104023,0,0,2074.94, 23.41,1011.52,NaN,NaN
DATA,105023,0,0,2069.51, 23.41,1011.50,NaN,NaN
DATA,106022,0,0,2069.51, 23.41,1011.56,NaN,NaN
DATA,107023,0,0,2069.51, 23.41,1011.54,NaN,NaN
DATA,108022,0,0,2074.94, 23.41,1011.51,NaN,NaN
DATA,109023,0,0,2069.51, 23.40,1011.53,NaN,NaN
DATA,110022,0,0,2069.51, 23.40,1011.53,NaN,NaN
DATA,111023,0,0,2069.51, 23.41,1011.51,NaN,NaN
DATA,112022,0,0,2069.51, 23.40,1011.50,NaN,NaN
DATA,113022,0,0,2069.51, 23.40,1011.52,NaN,NaN
DATA,114023,0,0,2069.51, 23.40,1011.50,NaN,NaN
DATA,115022,0,0,2069.51, 23.41,1011.46,NaN,NaN
DATA,116023,0,0,2064.08, 23.41,1011.46,NaN,NaN
DATA,117022,0,0,2069.51, 23.41,1011.50,NaN,NaN
DATA,118023,0,0,2069.51, 23.41,1011.48,NaN,NaN
DATA,119022,0,0,2064.08, 23.41,1011.49,NaN,NaN
DATA,120023,0,0,2069.51, 23.41,1011.54,NaN,NaN
DATA,121023,0,0,2064.08, 23.41,1011.51,NaN,NaN
DATA,122022,0,0,2064.08, 23.41,1011.52,NaN,NaN
DATA,123023,0,0,2064.08, 23.41,1011.53,NaN,NaN
DATA,124022,0,0,2064.08, 23.41,1011.49,NaN,NaN
DATA,125023,0,0,2064.08, 23.41,1011.49,NaN,NaN
DATA,126022,0,0,2064.08, 23.41,1011.54,NaN,NaN
DATA,127023,0,0,2064.08, 23.40,1011.50,NaN,NaN
DATA,128022,0,0,2064.08, 23.40,1011.56,NaN,NaN
DATA,129022,0,0,2064.08, 23.41,1011.50,NaN,NaN
DATA,130023,0,0,2064.08, 23.41,1011.51,NaN,NaN
DATA,131022,0,0,2064.08, 23.41,1011.51,NaN,NaN
DATA,132023,0,0,2064.08, 23.41,1011.48,NaN,NaN
DATA,133022,0,0,2064.08, 23.41,1011.55,NaN,NaN
DATA,134023,0,0,2064.08, 23.41,1011.54,NaN,NaN
DATA,135022,0,0,2064.08, 23.41,1011.50,NaN,NaN
DATA,136023,0,0,2064.08, 23.41,1011.46,NaN,NaN
DATA,137023,0,0,2064.08, 23.41,1011.50,NaN,NaN
